"수계별(1)","수계별(2)",항목,2020.01,2020.02,2020.03
"기타","연초댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","구천댐",생물화학적산소요구량 BOD (㎎/ℓ),0.8,1.4,1.5
"기타","구천댐",용존산소 DO (㎎/ℓ),12.6,10.1,10.0
"기타","구천댐",수온 (℃),6.8,5.2,7.5
"기타","구천댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","구천댐",시안 CN (㎎/ℓ),-,-,0.00
"기타","구천댐",납 Pb (㎎/ℓ),-,-,0.00000
"기타","구천댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","구천댐",비소 As (㎎/ℓ),-,-,0.00000
"기타","구천댐",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","달방댐",생물화학적산소요구량 BOD (㎎/ℓ),1.0,0.9,0.9
"기타","달방댐",용존산소 DO (㎎/ℓ),16.5,17.8,17.3
"기타","달방댐",수온 (℃),1.5,0.3,1.9
"기타","달방댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","달방댐",시안 CN (㎎/ℓ),-,-,0.00
"기타","달방댐",납 Pb (㎎/ℓ),-,-,0.00000
"기타","달방댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","달방댐",비소 As (㎎/ℓ),-,-,0.00000
"기타","달방댐",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","선암댐",생물화학적산소요구량 BOD (㎎/ℓ),0.9,0.8,0.9
"기타","선암댐",용존산소 DO (㎎/ℓ),12.1,12.4,11.4
"기타","선암댐",수온 (℃),5.8,6.3,8.0
"기타","선암댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","선암댐",시안 CN (㎎/ℓ),-,-,0.00
"기타","선암댐",납 Pb (㎎/ℓ),-,-,0.00000
"기타","선암댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","선암댐",비소 As (㎎/ℓ),-,-,0.00000
"기타","선암댐",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","주남저수지",생물화학적산소요구량 BOD (㎎/ℓ),4.3,3.7,5.5
"기타","주남저수지",용존산소 DO (㎎/ℓ),11.4,11.8,10.3
"기타","주남저수지",수온 (℃),5.1,6.6,10.9
"기타","주남저수지",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","주남저수지",시안 CN (㎎/ℓ),-,-,0.00
"기타","주남저수지",납 Pb (㎎/ℓ),-,-,0.00000
"기타","주남저수지",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","주남저수지",비소 As (㎎/ℓ),-,-,0.00000
"기타","주남저수지",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","간월호1",생물화학적산소요구량 BOD (㎎/ℓ),4.6,3.6,4.7
"기타","간월호1",용존산소 DO (㎎/ℓ),14.8,14.8,12.6
"기타","간월호1",수온 (℃),2.7,2.7,6.4
"기타","간월호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","간월호1",시안 CN (㎎/ℓ),-,-,0.00
"기타","간월호1",납 Pb (㎎/ℓ),-,-,0.00000
"기타","간월호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","간월호1",비소 As (㎎/ℓ),-,-,0.00931
"기타","간월호1",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","간월호2",생물화학적산소요구량 BOD (㎎/ℓ),5.3,5.9,5.3
"기타","간월호2",용존산소 DO (㎎/ℓ),16.3,16.3,12.4
"기타","간월호2",수온 (℃),1.8,1.8,6.3
"기타","간월호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","간월호2",시안 CN (㎎/ℓ),-,-,0.00
"기타","간월호2",납 Pb (㎎/ℓ),-,-,0.00000
"기타","간월호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","간월호2",비소 As (㎎/ℓ),-,-,0.00659
"기타","간월호2",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","간월호3",생물화학적산소요구량 BOD (㎎/ℓ),4.7,3.8,5.6
"기타","간월호3",용존산소 DO (㎎/ℓ),13.0,13.0,12.3
"기타","간월호3",수온 (℃),3.3,3.3,7.1
"기타","간월호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","간월호3",시안 CN (㎎/ℓ),-,-,0.00
"기타","간월호3",납 Pb (㎎/ℓ),-,-,0.00000
"기타","간월호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","간월호3",비소 As (㎎/ℓ),-,-,0.00000
"기타","간월호3",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","부남호1",생물화학적산소요구량 BOD (㎎/ℓ),4.1,3.5,4.3
"기타","부남호1",용존산소 DO (㎎/ℓ),13.6,13.6,12.9
"기타","부남호1",수온 (℃),3.1,3.1,6.0
"기타","부남호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","부남호1",시안 CN (㎎/ℓ),-,-,0.00
"기타","부남호1",납 Pb (㎎/ℓ),-,-,0.00000
"기타","부남호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","부남호1",비소 As (㎎/ℓ),-,-,0.01616
"기타","부남호1",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","부남호2",생물화학적산소요구량 BOD (㎎/ℓ),4.0,3.7,7.2
"기타","부남호2",용존산소 DO (㎎/ℓ),13.6,13.6,12.8
"기타","부남호2",수온 (℃),3.0,3.0,5.6
"기타","부남호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","부남호2",시안 CN (㎎/ℓ),-,-,0.00
"기타","부남호2",납 Pb (㎎/ℓ),-,-,0.00000
"기타","부남호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","부남호2",비소 As (㎎/ℓ),-,-,0.01216
"기타","부남호2",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","부남호3",생물화학적산소요구량 BOD (㎎/ℓ),4.9,4.2,7.5
"기타","부남호3",용존산소 DO (㎎/ℓ),13.9,13.9,12.7
"기타","부남호3",수온 (℃),2.8,2.8,5.9
"기타","부남호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","부남호3",시안 CN (㎎/ℓ),-,-,0.00
"기타","부남호3",납 Pb (㎎/ℓ),-,-,0.00000
"기타","부남호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","부남호3",비소 As (㎎/ℓ),-,-,0.00831
"기타","부남호3",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","대호1",생물화학적산소요구량 BOD (㎎/ℓ),2.7,2.6,2.3
"기타","대호1",용존산소 DO (㎎/ℓ),16.7,14.1,15.4
"기타","대호1",수온 (℃),2.3,2.0,4.2
"기타","대호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","대호1",시안 CN (㎎/ℓ),-,-,0.00
"기타","대호1",납 Pb (㎎/ℓ),-,-,0.00000
"기타","대호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","대호1",비소 As (㎎/ℓ),-,-,0.00644
"기타","대호1",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","대호2",생물화학적산소요구량 BOD (㎎/ℓ),2.9,2.7,2.5
"기타","대호2",용존산소 DO (㎎/ℓ),18.1,14.4,15.4
"기타","대호2",수온 (℃),2.4,2.1,4.3
"기타","대호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","대호2",시안 CN (㎎/ℓ),-,-,0.00
"기타","대호2",납 Pb (㎎/ℓ),-,-,0.00000
"기타","대호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","대호2",비소 As (㎎/ℓ),-,-,0.00667
"기타","대호2",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","대호3",생물화학적산소요구량 BOD (㎎/ℓ),2.7,3.0,2.6
"기타","대호3",용존산소 DO (㎎/ℓ),17.5,14.2,15.1
"기타","대호3",수온 (℃),2.8,2.2,5.1
"기타","대호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","대호3",시안 CN (㎎/ℓ),-,-,0.00
"기타","대호3",납 Pb (㎎/ℓ),-,-,0.00000
"기타","대호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","대호3",비소 As (㎎/ℓ),-,-,0.00612
"기타","대호3",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","부안댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.4,0.6,0.2
"기타","부안댐1",용존산소 DO (㎎/ℓ),9.0,10.8,10.9
"기타","부안댐1",수온 (℃),8.2,6.0,7.5
"기타","부안댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","부안댐1",시안 CN (㎎/ℓ),-,-,0.00
"기타","부안댐1",납 Pb (㎎/ℓ),-,-,0.00000
"기타","부안댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","부안댐1",비소 As (㎎/ℓ),-,-,0.00000
"기타","부안댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","부안댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.2,0.7,0.9
"기타","부안댐2",용존산소 DO (㎎/ℓ),10.6,11.4,10.9
"기타","부안댐2",수온 (℃),8.0,6.9,7.9
"기타","부안댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","부안댐2",시안 CN (㎎/ℓ),-,-,0.00
"기타","부안댐2",납 Pb (㎎/ℓ),-,-,0.00000
"기타","부안댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","부안댐2",비소 As (㎎/ℓ),-,-,0.00000
"기타","부안댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","부안댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.3,1.2,0.8
"기타","부안댐3",용존산소 DO (㎎/ℓ),11.3,11.6,11.0
"기타","부안댐3",수온 (℃),7.0,6.7,8.3
"기타","부안댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","부안댐3",시안 CN (㎎/ℓ),-,-,0.00
"기타","부안댐3",납 Pb (㎎/ℓ),-,-,0.00000
"기타","부안댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","부안댐3",비소 As (㎎/ℓ),-,-,0.00000
"기타","부안댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","보령댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.4,1.0,1.7
"기타","보령댐1",용존산소 DO (㎎/ℓ),11.2,12.3,12.4
"기타","보령댐1",수온 (℃),6.0,5.1,6.1
"기타","보령댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","보령댐1",시안 CN (㎎/ℓ),-,-,0.00
"기타","보령댐1",납 Pb (㎎/ℓ),-,-,0.00000
"기타","보령댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","보령댐1",비소 As (㎎/ℓ),-,-,0.00000
"기타","보령댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","보령댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.5,0.9,1.6
"기타","보령댐2",용존산소 DO (㎎/ℓ),11.4,12.7,12.5
"기타","보령댐2",수온 (℃),6.0,5.2,6.4
"기타","보령댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","보령댐2",시안 CN (㎎/ℓ),-,-,0.00
"기타","보령댐2",납 Pb (㎎/ℓ),-,-,0.00000
"기타","보령댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","보령댐2",비소 As (㎎/ℓ),-,-,0.00000
"기타","보령댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","보령댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.5,1.1,1.6
"기타","보령댐3",용존산소 DO (㎎/ℓ),11.4,12.7,12.5
"기타","보령댐3",수온 (℃),6.1,5.2,6.5
"기타","보령댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","보령댐3",시안 CN (㎎/ℓ),-,-,0.00
"기타","보령댐3",납 Pb (㎎/ℓ),-,-,0.00000
"기타","보령댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","보령댐3",비소 As (㎎/ℓ),-,-,0.00000
"기타","보령댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","화진포호",생물화학적산소요구량 BOD (㎎/ℓ),1.2,1.1,5.0
"기타","화진포호",용존산소 DO (㎎/ℓ),13.1,11.8,12.8
"기타","화진포호",수온 (℃),3.1,6.0,13.7
"기타","화진포호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","화진포호",시안 CN (㎎/ℓ),-,-,0.00
"기타","화진포호",납 Pb (㎎/ℓ),-,-,0.00235
"기타","화진포호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","화진포호",비소 As (㎎/ℓ),-,-,0.00000
"기타","화진포호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","광포호",생물화학적산소요구량 BOD (㎎/ℓ),1.2,2.1,4.0
"기타","광포호",용존산소 DO (㎎/ℓ),12.7,12.7,13.2
"기타","광포호",수온 (℃),4.1,6.2,13.5
"기타","광포호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","광포호",시안 CN (㎎/ℓ),-,-,0.00
"기타","광포호",납 Pb (㎎/ℓ),-,-,0.00543
"기타","광포호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","광포호",비소 As (㎎/ℓ),-,-,0.00000
"기타","광포호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","봉포호",생물화학적산소요구량 BOD (㎎/ℓ),1.7,1.1,1.9
"기타","봉포호",용존산소 DO (㎎/ℓ),11.5,11.4,10.2
"기타","봉포호",수온 (℃),4.8,6.9,14.1
"기타","봉포호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","봉포호",시안 CN (㎎/ℓ),-,-,0.00
"기타","봉포호",납 Pb (㎎/ℓ),-,-,0.00579
"기타","봉포호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","봉포호",비소 As (㎎/ℓ),-,-,0.00000
"기타","봉포호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","송지호",생물화학적산소요구량 BOD (㎎/ℓ),1.0,6.1,10.4
"기타","송지호",용존산소 DO (㎎/ℓ),11.7,14.1,15.7
"기타","송지호",수온 (℃),4.2,6.3,12.4
"기타","송지호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","송지호",시안 CN (㎎/ℓ),-,-,0.00
"기타","송지호",납 Pb (㎎/ℓ),-,-,0.00279
"기타","송지호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","송지호",비소 As (㎎/ℓ),-,-,0.00000
"기타","송지호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","천진호",생물화학적산소요구량 BOD (㎎/ℓ),0.6,0.7,1.6
"기타","천진호",용존산소 DO (㎎/ℓ),12.5,11.8,10.4
"기타","천진호",수온 (℃),3.0,6.7,12.2
"기타","천진호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","천진호",시안 CN (㎎/ℓ),-,-,0.00
"기타","천진호",납 Pb (㎎/ℓ),-,-,0.00446
"기타","천진호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","천진호",비소 As (㎎/ℓ),-,-,0.00000
"기타","천진호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","영랑호",생물화학적산소요구량 BOD (㎎/ℓ),0.5,1.3,1.0
"기타","영랑호",용존산소 DO (㎎/ℓ),11.0,9.8,9.2
"기타","영랑호",수온 (℃),6.2,6.8,13.3
"기타","영랑호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","영랑호",시안 CN (㎎/ℓ),-,-,0.00
"기타","영랑호",납 Pb (㎎/ℓ),-,-,0.00000
"기타","영랑호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","영랑호",비소 As (㎎/ℓ),-,-,0.00000
"기타","영랑호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","청초호",생물화학적산소요구량 BOD (㎎/ℓ),0.3,0.8,1.1
"기타","청초호",용존산소 DO (㎎/ℓ),8.5,8.7,9.3
"기타","청초호",수온 (℃),10.1,7.7,11.9
"기타","청초호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","청초호",시안 CN (㎎/ℓ),-,-,0.00
"기타","청초호",납 Pb (㎎/ℓ),-,-,0.00000
"기타","청초호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","청초호",비소 As (㎎/ℓ),-,-,0.00000
"기타","청초호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","매호",생물화학적산소요구량 BOD (㎎/ℓ),0.4,4.4,1.6
"기타","매호",용존산소 DO (㎎/ℓ),14.4,13.1,11.3
"기타","매호",수온 (℃),3.7,5.2,14.8
"기타","매호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","매호",시안 CN (㎎/ℓ),-,-,0.00
"기타","매호",납 Pb (㎎/ℓ),-,-,0.00295
"기타","매호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","매호",비소 As (㎎/ℓ),-,-,0.00000
"기타","매호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","향호",생물화학적산소요구량 BOD (㎎/ℓ),1.7,2.2,4.5
"기타","향호",용존산소 DO (㎎/ℓ),13.0,11.3,14.2
"기타","향호",수온 (℃),5.2,7.5,14.3
"기타","향호",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","향호",시안 CN (㎎/ℓ),-,-,0.00
"기타","향호",납 Pb (㎎/ℓ),-,-,0.00371
"기타","향호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","향호",비소 As (㎎/ℓ),-,-,0.00000
"기타","향호",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","감포댐",생물화학적산소요구량 BOD (㎎/ℓ),2.0,1.8,0.9
"기타","감포댐",용존산소 DO (㎎/ℓ),10.7,11.9,11.2
"기타","감포댐",수온 (℃),8.6,6.3,9.9
"기타","감포댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","감포댐",시안 CN (㎎/ℓ),-,-,0.00
"기타","감포댐",납 Pb (㎎/ℓ),-,-,0.00000
"기타","감포댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","감포댐",비소 As (㎎/ℓ),-,-,0.00000
"기타","감포댐",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","군위댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.1,0.5,0.4
"기타","군위댐1",용존산소 DO (㎎/ℓ),10.1,11.0,12.4
"기타","군위댐1",수온 (℃),5.0,3.8,5.4
"기타","군위댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","군위댐1",시안 CN (㎎/ℓ),-,-,0.00
"기타","군위댐1",납 Pb (㎎/ℓ),-,-,0.00000
"기타","군위댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","군위댐1",비소 As (㎎/ℓ),-,-,0.00000
"기타","군위댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"기타","군위댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.2,0.5,0.4
"기타","군위댐2",용존산소 DO (㎎/ℓ),10.9,11.7,13.3
"기타","군위댐2",수온 (℃),5.2,3.6,5.3
"기타","군위댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"기타","군위댐2",시안 CN (㎎/ℓ),-,-,0.00
"기타","군위댐2",납 Pb (㎎/ℓ),-,-,0.00000
"기타","군위댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"기타","군위댐2",비소 As (㎎/ℓ),-,-,0.00000
"기타","군위댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
