"수계별(1)","수계별(2)",항목,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12
"금강","금강하구언3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"금강","금강하구언3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"금강","금강하구언3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","담양댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.1,0.7,1.0,0.6,0.4,0.6,0.4,0.6,0.5
"영산강","담양댐1",용존산소 DO (㎎/ℓ),11.6,8.7,8.8,8.4,7.3,7.7,5.8,7.1,8.2
"영산강","담양댐1",수온 (℃),9.2,21.3,13.8,14.2,15.9,16.5,16.2,12.8,8.6
"영산강","담양댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","담양댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","담양댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","담양댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.1,0.8,1.0,1.0,0.3,0.6,0.3,0.6,0.6
"영산강","담양댐2",용존산소 DO (㎎/ℓ),11.4,8.8,9.3,11.2,8.0,7.2,7.0,9.0,12.3
"영산강","담양댐2",수온 (℃),9.7,21.6,16.0,17.0,21.2,22.1,18.1,14.6,9.0
"영산강","담양댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","담양댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","담양댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","장성댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.3,1.5,0.6,0.3,1.8,0.5,0.7,0.5
"영산강","장성댐1",용존산소 DO (㎎/ℓ),10.7,10.6,8.6,8.0,4.7,5.1,6.0,7.4,10.5
"영산강","장성댐1",수온 (℃),8.4,17.5,17.0,14.4,16.6,15.9,14.4,13.0,7.8
"영산강","장성댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","장성댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","장성댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","장성댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,0.3,1.8,0.9,0.6,2.0,0.7,1.1,0.4
"영산강","장성댐2",용존산소 DO (㎎/ℓ),11.0,10.3,8.8,8.0,5.7,5.9,7.5,7.0,12.1
"영산강","장성댐2",수온 (℃),9.4,16.9,18.4,18.9,23.2,19.7,18.4,14.6,8.8
"영산강","장성댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","장성댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","장성댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","광주댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.0,0.3,0.7,2.1,0.7,1.8,0.9,1.0,0.6
"영산강","광주댐1",용존산소 DO (㎎/ℓ),11.6,10.7,8.3,10.6,9.1,8.5,10.6,10.0,11.4
"영산강","광주댐1",수온 (℃),13.2,21.4,24.4,23.9,32.1,24.6,18.9,12.7,9.7
"영산강","광주댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","광주댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","광주댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","광주댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,0.4,1.0,1.3,0.8,1.6,1.2,1.0,0.5
"영산강","광주댐2",용존산소 DO (㎎/ℓ),10.8,11.5,8.6,9.7,9.3,9.5,9.4,10.2,12.2
"영산강","광주댐2",수온 (℃),13.8,20.1,23.6,24.1,32.7,24.3,18.7,12.4,9.1
"영산강","광주댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","광주댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","광주댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","나주댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.8,1.2,0.5,0.9,1.1,2.0,0.5,1.5,0.9
"영산강","나주댐1",용존산소 DO (㎎/ℓ),11.4,9.2,7.4,4.6,4.9,7.2,9.2,9.5,6.9
"영산강","나주댐1",수온 (℃),9.6,19.8,15.2,17.4,19.4,20.1,19.2,15.9,11.1
"영산강","나주댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","나주댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","나주댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","나주댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.8,1.1,0.9,1.3,0.4,2.0,0.6,1.6,0.7
"영산강","나주댐2",용존산소 DO (㎎/ℓ),11.2,9.2,6.6,7.4,5.6,8.9,9.7,9.4,9.3
"영산강","나주댐2",수온 (℃),9.9,19.6,18.6,23.3,28.0,23.7,22.3,15.8,10.7
"영산강","나주댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","나주댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","나주댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영산호1",생물화학적산소요구량 BOD (㎎/ℓ),0.9,0.9,1.0,2.1,0.9,1.4,2.5,0.8,0.4
"영산강","영산호1",용존산소 DO (㎎/ℓ),10.4,13.1,8.8,9.4,5.8,6.8,8.8,9.8,13.7
"영산강","영산호1",수온 (℃),11.2,17.7,21.3,24.3,29.6,26.1,20.2,16.5,8.9
"영산강","영산호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영산호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영산호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영산호2",생물화학적산소요구량 BOD (㎎/ℓ),2.1,0.7,1.3,2.7,2.7,3.2,3.0,2.8,1.0
"영산강","영산호2",용존산소 DO (㎎/ℓ),10.7,11.4,5.9,8.1,5.3,9.1,8.9,9.4,11.9
"영산강","영산호2",수온 (℃),11.5,18.5,20.4,23.8,29.8,26.7,20.1,15.5,8.8
"영산강","영산호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영산호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영산호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영산호3",생물화학적산소요구량 BOD (㎎/ℓ),6.1,1.1,1.9,2.1,2.2,2.4,2.7,3.6,1.6
"영산강","영산호3",용존산소 DO (㎎/ℓ),12.4,10.2,9.4,7.3,7.0,9.6,9.9,9.3,13.6
"영산강","영산호3",수온 (℃),12.2,18.4,25.5,24.1,31.0,26.4,21.2,15.4,7.3
"영산강","영산호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영산호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영산호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영암호1",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.3,0.7,0.8,0.7,1.7,1.9,1.1,0.7
"영산강","영암호1",용존산소 DO (㎎/ℓ),11.6,12.7,8.8,7.9,9.5,6.9,8.3,12.1,16.0
"영산강","영암호1",수온 (℃),8.5,16.4,18.0,20.7,27.9,25.0,21.1,17.6,7.1
"영산강","영암호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영암호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영암호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영암호2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,0.3,0.5,0.8,0.7,2.7,2.3,1.5,0.8
"영산강","영암호2",용존산소 DO (㎎/ℓ),11.3,11.4,8.8,7.4,8.1,7.4,10.4,14.6,16.7
"영산강","영암호2",수온 (℃),10.0,17.7,18.0,21.9,24.5,25.0,21.1,17.8,6.3
"영산강","영암호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영암호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영암호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영암호3",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.4,1.1,3.1,1.8,2.9,2.5,2.0,0.9
"영산강","영암호3",용존산소 DO (㎎/ℓ),11.4,13.1,11.0,8.6,10.2,7.4,11.4,16.3,17.2
"영산강","영암호3",수온 (℃),11.1,17.6,22.8,26.0,29.3,27.7,20.6,17.5,6.0
"영산강","영암호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영암호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영암호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","금호호1",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.3,1.6,1.4,1.7,1.5,0.8,1.3,0.6
"영산강","금호호1",용존산소 DO (㎎/ℓ),10.6,7.0,7.3,6.7,6.5,7.1,10.3,9.2,14.7
"영산강","금호호1",수온 (℃),11.1,15.6,20.0,22.0,27.1,25.4,20.3,13.9,8.2
"영산강","금호호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","금호호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","금호호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","금호호2",생물화학적산소요구량 BOD (㎎/ℓ),0.8,0.6,1.1,3.2,1.8,2.2,1.7,1.7,1.4
"영산강","금호호2",용존산소 DO (㎎/ℓ),11.4,7.0,11.2,10.5,9.1,9.2,12.7,10.8,15.8
"영산강","금호호2",수온 (℃),10.7,16.5,23.5,24.3,29.5,26.3,19.8,12.2,7.2
"영산강","금호호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","금호호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","금호호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","금호호3",생물화학적산소요구량 BOD (㎎/ℓ),1.2,1.6,2.9,6.3,1.4,2.3,2.1,1.9,1.4
"영산강","금호호3",용존산소 DO (㎎/ℓ),12.3,7.4,10.7,9.1,8.0,8.5,12.1,11.7,16.3
"영산강","금호호3",수온 (℃),12.7,17.1,23.1,24.9,29.5,26.5,20.5,10.0,6.2
"영산강","금호호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","금호호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","금호호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","평림댐",생물화학적산소요구량 BOD (㎎/ℓ),2.3,1.3,0.9,1.2,1.6,1.5,1.9,0.6,1.2
"영산강","평림댐",용존산소 DO (㎎/ℓ),11.3,7.5,5.1,8.1,4.7,5.1,5.0,8.8,8.3
"영산강","평림댐",수온 (℃),9.2,10.2,14.4,18.9,20.5,21.2,20.0,14.8,9.1
"영산강","평림댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","평림댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","평림댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","평림댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","평림댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","평림댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","섬진강댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.3,2.0,2.0,2.2,2.1,2.1,2.7,2.4,2.3
"섬진강","섬진강댐1",용존산소 DO (㎎/ℓ),9.0,8.8,8.3,8.4,7.9,7.3,7.1,8.0,8.2
"섬진강","섬진강댐1",수온 (℃),5.3,9.0,10.3,10.3,11.3,11.0,8.1,13.0,9.5
"섬진강","섬진강댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","섬진강댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","섬진강댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","섬진강댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.1,2.3,2.3,2.3,2.2,2.6,2.5,2.3
"섬진강","섬진강댐2",용존산소 DO (㎎/ℓ),8.7,8.5,8.4,8.2,7.5,6.8,7.0,8.0,8.3
"섬진강","섬진강댐2",수온 (℃),5.7,9.3,10.7,10.7,11.3,9.9,8.4,13.3,9.6
"섬진강","섬진강댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","섬진강댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","섬진강댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","섬진강댐3",생물화학적산소요구량 BOD (㎎/ℓ),2.4,1.9,1.8,2.2,1.9,2.3,2.5,2.5,2.3
"섬진강","섬진강댐3",용존산소 DO (㎎/ℓ),9.3,9.1,8.3,8.5,8.2,7.5,6.9,7.7,8.2
"섬진강","섬진강댐3",수온 (℃),5.3,9.3,10.3,10.7,11.7,11.0,9.4,12.5,9.5
"섬진강","섬진강댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","섬진강댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","섬진강댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","동복댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.2,2.2,2.4,2.7,2.4,2.7,3.8,3.2,1.5
"섬진강","동복댐1",용존산소 DO (㎎/ℓ),11.4,9.8,8.2,5.6,6.4,3.7,5.9,6.9,8.6
"섬진강","동복댐1",수온 (℃),7.9,11.8,15.6,19.0,22.8,22.1,21.9,18.5,12.9
"섬진강","동복댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","동복댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","동복댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","동복댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.0,2.2,2.6,2.8,2.8,1.9,3.4,3.0,1.7
"섬진강","동복댐2",용존산소 DO (㎎/ℓ),12.4,10.7,9.3,6.6,6.1,4.5,6.0,7.4,8.8
"섬진강","동복댐2",수온 (℃),8.4,12.8,16.6,20.6,23.6,23.3,22.5,18.6,12.7
"섬진강","동복댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","동복댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","동복댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","보성강댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.3,2.0,0.9,1.4,2.1,2.1,0.5,1.4,1.6
"섬진강","보성강댐1",용존산소 DO (㎎/ℓ),10.9,8.1,9.0,8.1,9.8,9.7,13.7,12.2,12.2
"섬진강","보성강댐1",수온 (℃),11.0,21.4,27.0,24.7,30.6,25.0,17.8,11.8,8.8
"섬진강","보성강댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","보성강댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","보성강댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","보성강댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.9,1.8,0.7,1.1,2.2,1.9,0.4,0.8,0.9
"섬진강","보성강댐2",용존산소 DO (㎎/ℓ),11.3,7.3,10.2,6.8,10.3,8.9,12.9,11.1,11.8
"섬진강","보성강댐2",수온 (℃),11.4,21.1,25.9,23.7,30.8,25.2,17.9,11.3,8.7
"섬진강","보성강댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","보성강댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","보성강댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.8,1.0,0.8,1.2,1.2,0.9,1.2,0.8,1.0
"섬진강","주암댐1",용존산소 DO (㎎/ℓ),10.3,8.5,6.2,4.5,3.9,4.0,4.3,4.8,7.8
"섬진강","주암댐1",수온 (℃),8.7,11.5,14.2,16.4,18.8,18.6,17.9,16.4,12.3
"섬진강","주암댐1",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001
"섬진강","주암댐1",시안 CN (㎎/ℓ),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"섬진강","주암댐1",납 Pb (㎎/ℓ),0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00005,0.00002,0.00004
"섬진강","주암댐1",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"섬진강","주암댐1",비소 As (㎎/ℓ),0.00061,0.00000,0.00002,0.00010,0.00003,0.00089,0.00122,0.00107,0.00074
"섬진강","주암댐1",수은 Hg (㎎/ℓ),0.0000005,0.0000012,0.0000000,0.0000000,0.0000000,0.0000002,0.0000001,0.0000001,0.0000005
