"수계별(1)","수계별(2)",항목,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
"섬진강","보성강댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.4,1.9,2.9,2.7,0.8,1.4,1.1,1.3,0.5
"섬진강","보성강댐2",용존산소 DO (㎎/ℓ),11.8,9.3,10.6,11.9,5.4,8.6,8.9,10.3,12.6
"섬진강","보성강댐2",수온 (℃),13.0,20.2,28.7,26.7,26.7,24.6,17.9,10.9,6.6
"섬진강","보성강댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","보성강댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","보성강댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.6,0.7,1.0,2.3,1.2,1.0,0.8,0.8
"섬진강","주암댐1",용존산소 DO (㎎/ℓ),11.0,9.4,8.2,7.6,8.7,6.7,6.0,7.3,9.4
"섬진강","주암댐1",수온 (℃),10.1,13.0,16.8,18.2,24.7,20.1,18.6,16.1,11.4
"섬진강","주암댐1",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000,0.00000,-,0.00001,0.00001,0.00000,0.00000
"섬진강","주암댐1",시안 CN (㎎/ℓ),0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
"섬진강","주암댐1",납 Pb (㎎/ℓ),0.00001,0.00001,0.00002,0.00000,-,0.00005,0.00002,0.00000,0.00000
"섬진강","주암댐1",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000,0.000,-,0.000,0.000,0.000,0.000
"섬진강","주암댐1",비소 As (㎎/ℓ),0.00054,0.00045,0.00055,0.00064,-,0.00099,0.00106,0.00086,0.00079
"섬진강","주암댐1",수은 Hg (㎎/ℓ),0.0000003,0.0000000,0.0000000,0.0000002,-,0.0000000,0.0000000,0.0000001,0.0000001
"섬진강","주암댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.8,1.3,0.5,0.5,2.4,1.1,0.9,0.6,0.8
"섬진강","주암댐2",용존산소 DO (㎎/ℓ),10.6,10.2,9.1,7.5,8.7,5.3,5.8,7.2,8.9
"섬진강","주암댐2",수온 (℃),9.8,12.6,15.8,18.2,17.0,21.2,20.9,18.0,13.5
"섬진강","주암댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.1,0.8,1.0,1.0,2.6,1.5,1.1,0.8,1.0
"섬진강","주암댐3",용존산소 DO (㎎/ℓ),11.0,10.1,9.8,6.0,9.3,5.6,6.3,7.8,9.5
"섬진강","주암댐3",수온 (℃),11.1,15.0,17.7,21.5,17.2,23.4,21.9,17.9,13.0
"섬진강","주암댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암조정지댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.5,0.5,0.8,3.1,0.7,0.6,0.3,0.5
"섬진강","주암조정지댐1",용존산소 DO (㎎/ℓ),11.4,10.1,9.1,8.6,9.7,7.1,5.8,6.7,7.5
"섬진강","주암조정지댐1",수온 (℃),8.9,10.6,12.2,14.4,21.2,18.2,18.2,15.7,13.3
"섬진강","주암조정지댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암조정지댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암조정지댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","주암조정지댐2",수온 (℃),-,-,-,-,30.6,-,-,-,-
"섬진강","주암조정지댐3",생물화학적산소요구량 BOD (㎎/ℓ),0.7,0.6,0.6,0.7,11.0,0.6,0.7,0.5,0.6
"섬진강","주암조정지댐3",용존산소 DO (㎎/ℓ),11.3,10.4,9.4,8.2,9.7,6.1,5.8,8.0,9.3
"섬진강","주암조정지댐3",수온 (℃),9.4,12.4,14.0,15.9,30.4,23.1,21.6,18.2,14.4
"섬진강","주암조정지댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","주암조정지댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","주암조정지댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","주암조정지댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","동화호",생물화학적산소요구량 BOD (㎎/ℓ),0.4,0.7,0.3,0.5,1.7,0.2,0.3,0.3,0.2
"섬진강","동화호",용존산소 DO (㎎/ℓ),11.2,10.3,9.8,8.4,6.8,8.1,8.7,9.2,10.0
"섬진강","동화호",수온 (℃),8.3,9.9,11.8,18.6,21.0,16.1,15.7,11.3,6.6
"섬진강","동화호",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동화호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","동화호",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동화호",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","동화호",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동화호",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","유천",수온 (℃),-,-,-,-,20.6,-,-,-,-
"만경강","경천지1",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.5,0.4,0.4,1.7,1.4,0.9,0.5,0.2
"만경강","경천지1",용존산소 DO (㎎/ℓ),10.3,10.0,9.6,7.6,7.6,8.0,8.7,10.1,10.4
"만경강","경천지1",수온 (℃),11.7,17.8,19.9,22.1,20.9,22.6,18.3,13.3,8.3
"만경강","경천지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","경천지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","경천지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","경천지2",생물화학적산소요구량 BOD (㎎/ℓ),0.4,0.8,0.2,0.6,2.0,1.6,0.8,0.4,0.3
"만경강","경천지2",용존산소 DO (㎎/ℓ),10.1,9.2,8.6,7.3,7.6,7.7,8.7,9.8,10.3
"만경강","경천지2",수온 (℃),11.3,17.3,22.5,22.1,19.3,22.5,18.2,13.3,8.2
"만경강","경천지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","경천지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","경천지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","경천지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","대아지1",생물화학적산소요구량 BOD (㎎/ℓ),0.4,0.3,0.2,0.3,4.2,0.4,0.2,0.3,0.3
"만경강","대아지1",용존산소 DO (㎎/ℓ),11.8,10.2,9.6,8.2,7.1,7.4,7.4,7.2,6.5
"만경강","대아지1",수온 (℃),7.5,10.3,11.9,16.9,20.8,17.6,11.0,9.9,7.6
"만경강","대아지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,0.00001,0.00000,-,-,0.00000
"만경강","대아지1",시안 CN (㎎/ℓ),-,-,0.00,-,0.00,0.00,-,-,0.00
"만경강","대아지1",납 Pb (㎎/ℓ),-,-,0.00000,-,0.00005,0.00000,-,-,0.00000
"만경강","대아지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,0.000,0.000,-,-,0.000
"만경강","대아지1",비소 As (㎎/ℓ),-,-,0.00000,-,0.00072,0.00000,-,-,0.00000
"만경강","대아지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,0.0000000,0.0000000,-,-,0.0000000
"만경강","대아지2",생물화학적산소요구량 BOD (㎎/ℓ),0.6,0.2,0.2,0.4,3.8,0.4,0.3,0.3,0.2
"만경강","대아지2",용존산소 DO (㎎/ℓ),12.4,10.2,9.6,8.9,8.3,8.3,8.7,8.9,9.1
"만경강","대아지2",수온 (℃),7.8,10.8,12.0,17.2,22.9,17.9,14.9,12.2,8.7
"만경강","대아지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","대아지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","대아지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"만경강","대아지3",생물화학적산소요구량 BOD (㎎/ℓ),0.3,0.3,0.2,1.0,1.2,0.5,0.3,0.4,0.2
"만경강","대아지3",용존산소 DO (㎎/ℓ),11.4,10.1,9.5,8.5,8.1,7.5,8.0,8.4,9.8
"만경강","대아지3",수온 (℃),8.2,12.3,14.3,20.4,17.1,18.2,15.4,12.4,8.9
"만경강","대아지3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"만경강","대아지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"만경강","대아지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"만경강","대아지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","아산호1(평택호)",생물화학적산소요구량 BOD (㎎/ℓ),1.3,1.7,2.9,1.6,1.3,2.3,1.8,1.4,0.7
"안성천","아산호1(평택호)",용존산소 DO (㎎/ℓ),10.2,9.0,7.7,6.5,8.3,8.7,9.9,9.6,10.2
"안성천","아산호1(평택호)",수온 (℃),13.0,19.1,24.3,25.0,13.0,22.9,18.6,12.6,7.0
"안성천","아산호1(평택호)",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호1(평택호)",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","아산호1(평택호)",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호1(평택호)",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","아산호1(평택호)",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호1(평택호)",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","아산호2",생물화학적산소요구량 BOD (㎎/ℓ),1.3,2.0,4.3,2.0,0.5,3.3,3.7,1.8,1.3
"안성천","아산호2",용존산소 DO (㎎/ℓ),9.9,7.6,7.7,6.2,8.7,8.6,9.9,10.0,10.1
"안성천","아산호2",수온 (℃),13.1,19.4,24.4,24.8,17.9,23.1,18.5,12.3,6.6
"안성천","아산호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","아산호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.004
"안성천","아산호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","아산호3",생물화학적산소요구량 BOD (㎎/ℓ),1.3,2.6,3.9,2.7,0.5,4.6,4.2,5.5,2.7
"안성천","아산호3",용존산소 DO (㎎/ℓ),9.3,5.4,6.7,9.8,7.0,8.2,9.7,14.7,11.2
"안성천","아산호3",수온 (℃),13.9,20.9,28.8,27.0,16.3,24.4,19.0,12.9,6.5
"안성천","아산호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","아산호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","아산호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","아산호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","고삼지1",생물화학적산소요구량 BOD (㎎/ℓ),1.5,2.1,2.0,2.4,1.3,7.9,3.1,1.3,1.6
"안성천","고삼지1",용존산소 DO (㎎/ℓ),10.6,10.5,7.3,7.7,8.2,12.1,9.2,7.3,11.2
"안성천","고삼지1",수온 (℃),12.9,18.2,21.4,21.3,17.3,24.1,20.0,14.0,9.1
"안성천","고삼지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","고삼지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","고삼지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","고삼지2",생물화학적산소요구량 BOD (㎎/ℓ),2.1,2.1,2.6,4.1,1.9,2.5,3.9,1.5,1.7
"안성천","고삼지2",용존산소 DO (㎎/ℓ),10.6,10.9,8.5,10.6,6.7,10.2,9.9,8.1,11.5
"안성천","고삼지2",수온 (℃),12.2,19.0,26.0,25.4,16.9,22.3,19.9,13.9,8.9
"안성천","고삼지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","고삼지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","고삼지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","고삼지3",생물화학적산소요구량 BOD (㎎/ℓ),1.4,2.5,4.1,3.3,1.6,4.6,2.9,3.5,1.9
"안성천","고삼지3",용존산소 DO (㎎/ℓ),11.1,10.5,10.5,10.1,7.3,15.6,9.3,8.3,11.5
"안성천","고삼지3",수온 (℃),13.0,21.5,28.2,25.9,20.0,23.4,19.9,14.4,9.0
"안성천","고삼지3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","고삼지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","고삼지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","고삼지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","이동지1",생물화학적산소요구량 BOD (㎎/ℓ),1.7,1.8,2.4,3.0,1.3,2.0,2.2,2.1,2.0
"안성천","이동지1",용존산소 DO (㎎/ℓ),10.7,9.5,10.2,9.8,6.9,9.8,9.8,10.6,11.4
"안성천","이동지1",수온 (℃),12.7,17.7,27.0,26.3,20.0,22.4,19.8,13.2,8.0
"안성천","이동지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","이동지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","이동지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"안성천","이동지2",생물화학적산소요구량 BOD (㎎/ℓ),1.4,1.3,2.2,2.4,-,8.0,1.7,1.6,1.3
"안성천","이동지2",용존산소 DO (㎎/ℓ),10.3,9.5,7.8,8.5,-,11.2,8.8,10.4,11.2
"안성천","이동지2",수온 (℃),12.1,17.1,24.2,24.6,26.8,24.1,19.9,13.2,7.7
"안성천","이동지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"안성천","이동지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"안성천","이동지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"안성천","이동지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","예당지1",생물화학적산소요구량 BOD (㎎/ℓ),1.2,1.5,2.1,2.1,7.1,2.4,1.3,2.7,0.7
"삽교천","예당지1",용존산소 DO (㎎/ℓ),12.7,9.9,9.5,8.1,10.6,7.1,9.2,8.6,10.6
"삽교천","예당지1",수온 (℃),9.9,17.8,24.3,24.1,30.6,27.7,18.8,11.5,7.8
"삽교천","예당지1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","예당지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","예당지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","예당지2",생물화학적산소요구량 BOD (㎎/ℓ),1.5,2.4,2.9,4.8,1.1,3.1,2.1,1.6,1.6
"삽교천","예당지2",용존산소 DO (㎎/ℓ),12.2,9.8,12.1,10.1,9.7,11.0,10.6,9.4,11.0
"삽교천","예당지2",수온 (℃),10.1,18.9,26.4,24.1,30.9,28.5,18.8,11.3,6.6
"삽교천","예당지2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","예당지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","예당지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","예당지3",생물화학적산소요구량 BOD (㎎/ℓ),1.5,1.9,2.9,5.8,2.8,2.3,2.3,2.1,1.4
"삽교천","예당지3",용존산소 DO (㎎/ℓ),12.4,9.9,9.8,9.9,9.5,10.5,10.3,9.9,11.4
"삽교천","예당지3",수온 (℃),10.3,18.7,26.5,23.6,12.6,28.7,19.0,11.2,6.6
"삽교천","예당지3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","예당지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","예당지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","예당지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","삽교호1",생물화학적산소요구량 BOD (㎎/ℓ),1.6,2.7,7.4,3.6,2.8,3.8,1.6,2.3,1.8
"삽교천","삽교호1",용존산소 DO (㎎/ℓ),10.6,9.8,10.2,10.4,7.5,10.6,10.2,12.1,13.0
"삽교천","삽교호1",수온 (℃),10.0,18.4,21.4,21.7,25.8,23.0,15.9,10.7,3.3
"삽교천","삽교호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","삽교호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","삽교호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","삽교호2",생물화학적산소요구량 BOD (㎎/ℓ),2.1,3.4,4.3,2.7,1.4,2.3,1.8,2.7,1.9
"삽교천","삽교호2",용존산소 DO (㎎/ℓ),10.3,9.8,8.4,10.4,9.3,8.6,9.9,10.0,14.6
"삽교천","삽교호2",수온 (℃),11.8,19.7,21.7,21.2,14.5,23.6,16.2,12.6,1.6
"삽교천","삽교호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","삽교호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","삽교호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"삽교천","삽교호3",생물화학적산소요구량 BOD (㎎/ℓ),2.5,6.1,4.6,2.0,1.1,2.2,3.4,3.0,3.6
"삽교천","삽교호3",용존산소 DO (㎎/ℓ),8.5,11.3,9.6,11.1,8.5,10.7,12.3,11.1,17.4
"삽교천","삽교호3",수온 (℃),13.3,18.7,22.0,23.2,23.3,22.9,15.8,11.2,1.3
"삽교천","삽교호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"삽교천","삽교호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"삽교천","삽교호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"삽교천","삽교호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"태화강","사연댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.7,1.4,-,1.2,-,1.1,1.4,1.0,1.0
"태화강","사연댐1",용존산소 DO (㎎/ℓ),8.2,5.7,-,4.6,-,3.7,3.7,8.0,11.2
"태화강","사연댐1",수온 (℃),9.2,9.5,-,13.6,22.7,17.4,15.5,10.9,5.1
"태화강","사연댐1",카드뮴 Cd (㎎/ℓ),-,-,-,-,-,0.00000,-,-,0.00000
"태화강","사연댐1",시안 CN (㎎/ℓ),-,-,-,-,-,0.00,-,-,0.00
